,Date Received,Product Name,Sub Product,Issue,Sub Issue,Consumer Complaint Narrative,Company Public Response,Company,State Name,Zip Code,Tags,Consumer Consent Provided,Submitted via,Date Sent to Company,Company Response to Consumer,Timely Response,Consumer Disputed,Complaint ID
1325,2013-07-26,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,0.678557027571809,-2.173758273617392,Equifax,CA,91320.0,,89.58281372488705,Web,2013-07-26,Closed with non-monetary relief,Yes,No,465314
1326,2013-08-08,Consumer Loan,Vehicle loan,Managing the loan or lease,,0.7163384771483925,-3.331411257546842,TD Bank US Holding Company,FL,32667.0,Older American,38.01832276330382,Web,2013-09-30,Closed with explanation,Yes,No,483953
1327,2013-08-02,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,1.595725964593862,-1.4518529350656553,M&T Bank Corporation,TX,78245.0,,79.91074241841966,Referral,2013-08-06,Closed with explanation,Yes,No,473571
1328,2013-08-21,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,1.807691331228686,-0.7664237841538625,Euler Hermes Collections North America Company,CO,80134.0,Older American,64.83762788054818,Web,2013-11-07,Closed with non-monetary relief,No,,499759
1329,2013-08-02,Credit reporting,,Incorrect information on credit report,Public record,1.4190630047152109,-1.5688717216879087,Capital One,HI,96818.0,Servicemember,30.17444664499541,Web,2013-08-07,Closed with explanation,Yes,No,472535
1330,2013-08-08,Credit card,,Billing disputes,,4.700047532942294,-0.7410742210901419,Wells Fargo & Company,NC,28205.0,,30.135214648603313,Web,2013-08-12,Closed with explanation,Yes,No,484242
1331,2013-07-26,Bank account or service,Checking account,Deposits and withdrawals,,0.6326327454103964,-2.187184720197605,Bank of America,VA,24128.0,,99.52855554789673,Web,2013-07-29,Closed with explanation,Yes,No,467815
1332,2013-08-08,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Impersonated an attorney or official,1.0621770650181528,-1.2743892315824543,"Hunter Warfield, Inc.",VA,22219.0,Servicemember,55.934066299898426,Web,2013-08-08,Closed with explanation,Yes,Yes,483972
1333,2013-08-14,Credit card,,Other fee,,0.6836151409295732,-0.6477035897194449,Amex,CA,90703.0,,8.643856875244143,Phone,2013-08-22,Closed with explanation,Yes,No,492481
1334,2013-08-02,Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,1.1166790711785173,-0.7338275546892357,Encore Capital Group,DE,19966.0,,82.94883738296683,Web,2013-08-02,Closed with explanation,Yes,Yes,472559
1335,2013-08-08,Credit reporting,,Incorrect information on credit report,Account status,1.1009233676683752,-0.78404433115073,Experian,OR,97236.0,,25.411935332115224,Fax,2013-08-26,Closed with non-monetary relief,Yes,No,483980
1336,2013-08-21,Debt collection,Non-federal student loan,Communication tactics,Frequent or repeated calls,1.396221475906652,-0.9941955503086161,"Navient Solutions, Inc.",CT,6611.0,,84.09246209225653,Web,2013-08-21,Closed with explanation,Yes,No,499774
1337,2013-08-02,Bank account or service,Checking account,Using a debit or ATM card,,1.3792949754248474,-1.290430034044658,Bank of America,FL,33308.0,,69.03460731368997,Postal mail,2013-08-05,Closed with explanation,Yes,No,479588
1338,2013-07-26,Credit card,,Closing/Cancelling account,,0.7325966069475355,-3.3046088015575443,Bank of America,NC,28227.0,,62.83356119279825,Phone,2013-07-29,Closed with explanation,Yes,No,467847
1339,2013-07-26,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,1.7565479221028433,-0.9246424247665062,Experian,PA,17404.0,,68.60365946108205,Web,2013-07-26,Closed with explanation,Yes,No,467850
1340,2013-07-26,Credit card,,Billing statement,,1.4156475180400045,-1.972111894990356,Discover,TN,37090.0,,60.00953921877726,Web,2013-07-26,Closed with monetary relief,Yes,No,467853
1341,2013-07-26,Credit reporting,,Incorrect information on credit report,Account status,0.5469987525267939,-0.580141589527354,"TransUnion Intermediate Holdings, Inc.",KS,66210.0,,80.32198196062109,Web,2013-07-26,Closed with explanation,Yes,No,475666
1342,2013-08-21,Credit card,,Billing disputes,,1.0359074558448693,-2.509024265446434,JPMorgan Chase & Co.,CA,95407.0,,78.33651447821457,Referral,2013-08-22,Closed with explanation,Yes,No,499787
1343,2013-07-26,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,2.126341919496368,-2.207383676653736,JPMorgan Chase & Co.,CA,90019.0,,48.33311091631636,Web,2013-07-30,Closed with explanation,Yes,No,467870
1344,2013-07-26,Bank account or service,Checking account,Deposits and withdrawals,,0.7847644175112083,-1.1440979176711337,Comerica,MI,48227.0,,75.84587344748327,Referral,2013-07-29,Closed with explanation,Yes,No,459509
1345,2013-08-21,Consumer Loan,Vehicle loan,Managing the loan or lease,,1.2216282323098095,-0.9161176948855498,PNC Bank N.A.,DE,19711.0,,39.20860301994608,Referral,2013-08-23,Closed with explanation,Yes,No,499790
1346,2013-08-14,Credit card,,Other,,1.0369287081236418,-0.5036182604130518,Citibank,IN,46224.0,,70.37462627512402,Web,2013-08-14,Closed with explanation,Yes,No,489748
1347,2013-08-09,Credit card,,Credit determination,,2.083980193170987,-1.3503974472874556,Capital One,OK,74601.0,,69.54846760129867,Web,2013-08-09,Closed with explanation,Yes,No,486093
1348,2013-08-14,Credit reporting,,Incorrect information on credit report,Account status,0.5876431789400983,-1.7327681323230548,Equifax,NY,14094.0,,61.765236900426395,Postal mail,2013-08-29,Closed with non-monetary relief,Yes,No,489224
1349,2013-08-21,Credit card,,Rewards,,1.358064213401147,-0.549446608521152,Amex,IL,60169.0,,47.2113481792475,Referral,2013-08-23,Closed with explanation,Yes,No,499796
1350,2013-08-08,Debt collection,Non-federal student loan,Improper contact or sharing of info,Contacted me after I asked not to,1.852525597284605,-0.7894125374039568,Law Office of Regent and Associates,TX,75287.0,,19.474546736125596,Web,2013-11-07,Closed with explanation,Yes,No,483950
1351,2013-07-26,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,0.6835854179218076,-0.5446407733880417,"EOS Holdings, Inc.",FL,33602.0,,27.784708835959435,Phone,2013-08-01,Closed with non-monetary relief,Yes,No,467890
1352,2013-07-26,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,0.7233559395075361,-1.6785910921962819,Experian,NY,11433.0,,55.78003902907481,Web,2013-07-26,Closed with non-monetary relief,Yes,No,467894
1353,2013-08-02,Credit reporting,,Incorrect information on credit report,Information is not mine,1.0628268670818477,-1.8817591029515117,Equifax,CO,80162.0,,83.20689927503999,Referral,2013-08-07,Closed with non-monetary relief,Yes,No,471420
1354,2013-08-14,Credit reporting,,Incorrect information on credit report,Account status,2.38888276623023,-3.201223847192891,Equifax,MO,64118.0,,32.90847948966689,Fax,2013-08-26,Closed with non-monetary relief,Yes,No,494989
1355,2013-08-14,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,3.6252434584014925,-0.6536794620093485,"Navient Solutions, Inc.",NY,13029.0,,40.27432981326047,Web,2013-08-20,Closed with explanation,Yes,No,489751
1356,2013-08-08,Student loan,Non-federal student loan,Dealing with my lender or servicer,Need information about my balance/terms,2.065309175888375,-0.7563044358850279,"Navient Solutions, Inc.",MA,2126.0,,94.49834765011063,Web,2013-08-09,Closed with explanation,Yes,Yes,484209
1357,2013-08-08,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,1.1530800122919613,-1.1172099083915306,JPMorgan Chase & Co.,CA,91356.0,,59.77564133837572,Web,2013-08-13,Closed with explanation,Yes,Yes,484021
1358,2013-08-21,Credit card,,Billing disputes,,2.2428159426255894,-2.292139535521256,Capital One,NY,11375.0,,7.877750031635526,Web,2013-08-21,Closed with explanation,Yes,Yes,498810
1359,2013-08-08,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,1.1217247030517972,-1.9958649126893873,Nationstar Mortgage,,,,67.60243954911608,Referral,2013-08-13,Closed with explanation,Yes,No,484025
1360,2013-08-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,3.19782051249542,-1.783671356272419,Nationstar Mortgage,FL,32763.0,,68.99211139064163,Referral,2013-08-22,Closed with explanation,Yes,No,499553
1361,2013-08-02,Credit reporting,,Incorrect information on credit report,Account status,0.9571794947185879,-2.620445911347817,Wells Fargo & Company,FL,33908.0,,91.70485179953822,Web,2013-08-07,Closed with non-monetary relief,Yes,Yes,479412
1362,2013-08-08,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,0.6648351682276677,-1.5209510693660648,Ditech Financial LLC,CA,92336.0,,20.684959609123176,Referral,2013-08-20,Closed with explanation,Yes,No,484026
1363,2013-07-26,Credit reporting,,Incorrect information on credit report,Account status,3.0580081277733933,-0.9095364191874902,"TransUnion Intermediate Holdings, Inc.",NJ,7083.0,,42.355569454055605,Referral,2013-08-13,Closed with explanation,Yes,No,467874
1364,2013-07-26,Debt collection,Mortgage,False statements or representation,Attempted to collect wrong amount,0.6626314848261108,-0.6384705661427301,First American Financial Corporation,AZ,85338.0,Older American,8.333769675109933,Web,2013-10-18,Closed with explanation,Yes,No,467919
1365,2013-08-14,Credit reporting,,Incorrect information on credit report,Account terms,0.8115640033065662,-0.6553355253304256,Experian,TX,77072.0,,63.192728725943326,Web,2013-08-14,Closed with non-monetary relief,Yes,No,492525
1366,2013-08-14,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,1.3235092032236586,-2.289204430690096,ERC,NV,89815.0,,32.21303183845022,Web,2013-08-14,Closed with non-monetary relief,Yes,No,493388
1367,2013-08-14,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,1.5529658900899643,-1.8373314738185427,The Huntington National Bank,OH,44070.0,,98.75833194917446,Postal mail,2013-08-28,Closed with explanation,Yes,No,488957
1368,2013-08-14,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,0.9899270657153983,-1.1773947535913205,Nationstar Mortgage,GA,30228.0,,59.84737994883273,Web,2013-08-15,Closed with explanation,Yes,No,491158
1369,2013-08-14,Credit reporting,,Incorrect information on credit report,Account terms,1.4128532918451167,-2.020144567172234,Experian,MI,49022.0,Servicemember,20.285718016026863,Web,2013-08-14,Closed with non-monetary relief,Yes,No,492527
1370,2013-08-22,Mortgage,Conventional adjustable mortgage (ARM),Settlement process and costs,,0.5953427179465959,-1.3785852491010984,Ocwen,WI,53216.0,,61.824679315034494,Web,2013-08-22,Closed with explanation,Yes,Yes,499372
1371,2013-08-02,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,1.5341763771543828,-3.3152976360425286,TD Bank US Holding Company,LA,70605.0,,8.33287118416731,Referral,2013-08-22,Closed with explanation,Yes,No,472616
1372,2013-08-08,Credit card,,Customer service / Customer relations,,1.1238849118900567,-3.6421292587526906,Capital One,KS,66209.0,Older American,6.011726729179638,Phone,2013-08-09,Closed with explanation,Yes,No,484054
1373,2013-08-22,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,1.0357900265566844,-1.1644758465041187,Citibank,MD,20879.0,,6.272482962827118,Referral,2013-08-23,Closed with explanation,Yes,No,500682
1374,2013-08-14,Bank account or service,Checking account,"Account opening, closing, or management",,1.0794585866126347,-2.9108814872121105,Fifth Third Financial Corporation,OH,44129.0,,62.55124975891393,Web,2013-08-16,Closed with explanation,Yes,Yes,489775
1375,2013-08-22,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,2.7459070830674657,-0.6070375249564154,Nationstar Mortgage,CA,92656.0,,55.49148228873791,Phone,2013-08-26,Closed with explanation,Yes,No,499209
1376,2013-08-22,Credit card,,Credit line increase/decrease,,0.8317935319706347,-3.264840882012295,Discover,TX,75204.0,,67.66831103091445,Web,2013-08-21,Closed with explanation,Yes,No,501134
1377,2013-08-02,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,1.2609529259149648,-2.058767235523365,Nationstar Mortgage,MI,48224.0,,10.394278226558773,Web,2013-08-06,Closed with explanation,Yes,No,472639
1378,2013-07-26,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,1.3627994802014383,-1.7470504312934103,Synchrony Financial,VA,22079.0,,36.72338370144073,Web,2013-07-26,Closed with explanation,Yes,Yes,467958
1379,2013-08-22,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,0.6916318564394619,-1.2787417167953268,Wells Fargo & Company,VA,22968.0,,93.50669772044007,Web,2013-08-22,Closed with explanation,Yes,Yes,499836
1380,2013-08-14,Bank account or service,Checking account,Problems caused by my funds being low,,1.6720048311166933,-0.9795945103450145,Santander Bank US,NJ,8840.0,,7.794138647311798,Referral,2013-08-16,Closed with explanation,Yes,No,489785
1381,2013-08-22,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,0.5034384631593758,-0.532120503158417,Experian,NY,10462.0,,52.18090310990542,Web,2013-08-22,Closed with explanation,Yes,No,499832
1382,2013-08-22,Mortgage,FHA mortgage,Settlement process and costs,,0.6949863988192988,-0.8760514696237529,Nationstar Mortgage,OK,73170.0,,57.20552582923508,Web,2013-08-22,Closed with explanation,Yes,Yes,499837
1383,2013-08-08,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,2.131996730023466,-0.5050350947407916,Bank of America,IL,60440.0,,42.274634478036816,Web,2013-08-13,Closed with explanation,Yes,No,482663
1384,2013-08-22,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,4.289250740559579,-2.7859660389667424,"Select Portfolio Servicing, Inc",GA,30319.0,,90.76421744341496,Web,2013-08-22,Closed with explanation,Yes,No,499260
1385,2013-08-22,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,0.9594140024513869,-0.989880627701146,Equifax,NY,10462.0,,94.22653554700206,Web,2013-08-22,Closed with explanation,Yes,No,499829
1386,2013-08-22,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,1.9764062168142027,-1.506762569407657,Encore Capital Group,MO,63129.0,,82.35636789295476,Web,2013-08-21,Closed with explanation,Yes,Yes,499846
1387,2013-08-22,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,1.2913827703235394,-0.5970424617716861,Synchrony Financial,MO,63129.0,,36.58663522981944,Web,2013-08-22,Closed with monetary relief,Yes,No,499847
1388,2013-08-14,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,1.0810854808460975,-1.152079496883144,Santander Bank US,CA,90025.0,,1.8159188315229864,Referral,2013-08-16,Closed,Yes,No,489795
1389,2013-08-14,Credit card,,Billing disputes,,0.5094466766435016,-1.1382945778939988,Amex,NY,10010.0,,43.89352952223478,Referral,2013-08-16,Closed with explanation,Yes,No,488765
1390,2013-08-22,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Threatened arrest/jail if do not pay,0.656016422537446,-0.6157699907312162,National Payment Solutions of New York LLC,OH,44133.0,,44.58730779519707,Web,2013-10-01,Closed,Yes,No,499851
1391,2013-08-08,Consumer Loan,Vehicle loan,Managing the loan or lease,,1.7290937536214945,-1.4390149576424671,Capital One,NC,28104.0,,64.32295717448184,Phone,2013-08-15,Closed with explanation,Yes,No,484093
1392,2013-08-02,Mortgage,FHA mortgage,Settlement process and costs,,0.7755073247996513,-0.8966868777810226,PNC Bank N.A.,OH,43230.0,Servicemember,20.880559246033553,Web,2013-08-06,Closed with explanation,Yes,No,472679
1393,2013-08-14,Credit card,,APR or interest rate,,1.118098817336824,-0.9564254792327429,JPMorgan Chase & Co.,NJ,8816.0,,21.04406331746475,Referral,2013-08-16,Closed with explanation,Yes,No,489805
1394,2013-08-14,Credit card,,Customer service / Customer relations,,0.5890404345981405,-3.0604160299190477,Capital One,OR,97123.0,,77.36321348789222,Referral,2013-08-16,Closed with explanation,Yes,No,491184
1395,2013-08-03,Credit reporting,,Incorrect information on credit report,Information is not mine,5.671903351804188,-2.04553451662217,"TransUnion Intermediate Holdings, Inc.",PA,17032.0,,48.78709448993093,Referral,2013-08-27,Closed with explanation,Yes,No,473479
